,paper_id,paper_title,prim_audience,abstract,session_item_index,room_name,session_name,session_id
742,5766.0,Characterization and Applications of a New Zn-Al Alloy,Academician,"Zn-Al alloys are widely utilized in various applications due to their advantageous properties, including excellent corrosion resistance, good mechanical strength, and ease of manufacturability. These alloys have become essential in industries such as automotive, aerospace, and electronics. However, many variants, particularly certain Zamak alloys, remain underexplored, limiting the understanding of their full potential. This study introduces a previously uninvestigated Zn-Al alloy, characterized by a composition of approximately 82% Zn and 15-16% Al. An evaluation of the mechanical properties and characteristics of this alloy is conducted to determine its performance in practical applications. A brief comparison is made with similar Zn-Al alloys to highlight differences in their mechanical behaviors. Additionally, the study discusses the typical applications of this novel alloy, emphasizing its potential to meet the demands of various industries and contribute to advancements in material science and engineering.",1,102 | Cobb Galleria Centre,Manufacturing of Alloys,221
743,5812.0,"Surface Roughness and Material Removal Analysis for Long-Stretch, Ultra-Precision Polishing",Practitioner,"Ensuring consistent and reliable high-yield inertial confinement fusion (ICF) requires precise control over fuel capsule quality, with an emphasis on minimizing surface defects, achieving accurate dimensions, and optimizing surface roughness. At Lawrence Livermore National Laboratory (LLNL), the polishing process for preparing fuel capsules to be used in controlled nuclear fusion experiments is a long-stretch, ultra-precision process. Each polishing stage takes approximately 24 hours, and 7 to 10 stages are used to achieve surface smoothness down to tens of nanometers. This study presents a significant advancement in surface roughness prediction through the application of a functional regression model to vibration data, addressing the critical need for precision in this multi-stage polishing process. The proposed data-driven approach enhances decision-making processes, enabling a 50% reduction in polishing time—saving over 10 hours during a 24-hour polishing cycle. Additionally, we employ an analysis of variance (ANOVA)-based framework to model material removal rates by correlating key process parameters, further optimizing the efficiency of the lapping and polishing process.",2,102 | Cobb Galleria Centre,Manufacturing of Alloys,221
744,6002.0,Optimizing steel bar selection and allocation for turning processes in automotive gear manufacturing,Practitioner,"This work addresses the critical challenge of reducing material waste in the turning process of gear manufacturing, where material is removed from steel bars to achieve a gear diameter. Currently, N part numbers with varying diameters are produced from M fixed types of steel bars. The allocation of part numbers to specific bar types has been determined empirically, leading to suboptimal material utilization. The objective is to optimize the selection of steel bar diameters and the allocation of part numbers to minimize material waste. The steel bar supplier has agreed to provide custom bar diameters, subject to the condition of meeting a minimum consumption. A Mixed Integer Linear Programming (MILP) model was developed to address this problem. While optimal solutions can be obtained for small problem instances, defined as (N,M) where N represents the number of parts and M the types of steel bars, the computational complexity increases significantly for larger instances. The model prescribes decisions such as the optimal number and diameters of steel bar types, as well as the allocation of part numbers to each bar type. Preliminary results, using CPLEX solver, indicate a 12% reduction in material waste for small to medium-sized instances up to (N, M) compared to the current allocation. For larger instances, ranging from (N=40,M=15) a constructive heuristic method was employed, allowing the model to efficiently handle real-world problem sizes. Finally, this study highlights the strategic value of combining exact optimization techniques with heuristics to enhance efficiency and sustainability in manufacturing processes.",3,102 | Cobb Galleria Centre,Manufacturing of Alloys,221
745,8908.0,Advancing Sensor-Driven Maintenance: An Attention-Based Solution for Leased Manufacturing Systems,Academician,"Optimizing operations and maintenance (O&M) in leased manufacturing systems is a complex challenge due to the intricacies of managing dynamic industrial processes, diverse equipment standards, and geographically dispersed sites with varying cost structures. Integrating sensor-driven predictive maintenance into these systems further increases the complexity, as the dynamic nature of the environment requires solutions to adapt to changing operational conditions and external circumstances. Maintenance scheduling must be recalculated frequently to reflect real-time data, necessitating solutions that are both highly adaptive and computationally efficient. This makes solving the problem challenging, as it must deliver accurate and feasible schedules quickly to minimize disruptions and maintain productivity. This presentation introduces an attention-based framework to address these challenges in leased manufacturing systems. By leveraging real-time sensor data, the framework optimizes O&M by generating cost-effective maintenance schedules, coordinating crew routes efficiently, and minimizing production disruptions. The model uses a multi-head attention mechanism to capture essential temporal and non-temporal features, ensuring scalability and adaptability for large-scale, real-world applications. Key contributions include: (1) integrating sensor-driven prognostic insights into maintenance planning, (2) embedding operational constraints and objectives directly into the attention-based architecture for feasibility and optimality, and (3) enabling end-to-end learning for robust performance. Computational experiments demonstrate the framework’s ability to adapt quickly to changing conditions, improve decision-making, reduce costs, and increase system reliability. This work highlights the transformative potential of attention mechanisms and advanced machine learning methods in addressing complex, fast-paced scheduling and operational challenges in leased manufacturing systems.",1,102 | Cobb Galleria Centre,Process Optimization 1,222
746,6543.0,Process adaptable bio-compatible polymer inks enabling scalable manufacturing of self-powered triboelectric sensors,,"Triboelectric nanogenerator have been developed to create self-powered devices for power generation or sensing applications. There are many sensor applications for triboelectric nanogenerators in systems where there may be any residual mechanical energy that would have otherwise been unutilized. One such system is the human body; hence, a prominent application of triboelectric sensors is skin-integrated health monitoring sensors. Due to the self-powered, easy to operate and bio-compatible nature of these sensors, there is growing interest in more widespread adoption of these sensors in real-world applications. This can be achieved by developing new methods of enhancing the triboelectric performance and investigating reliable and scalable manufacturing of these sensors. Moreover, there is a need for development with a holistic approach combining device performance and scalable manufacturing. Here we present a novel water-based ink formulated for skin-integrated, highly sensitive triboelectric sensors. The ink synthesis utilizes non-toxic, bio-compatible polymers that enable safe and direct skin contact, ensuring reliability in triboelectric output. With tunable viscoelastic shear-thinning properties, the ink can be optimized for various printing techniques, allowing for the production of uniform, thin films with minimal defects. Additionally, the ink features recoverable cross-linking, which ensures it reverts to its original structure once the shear forces applied during the printing process are removed. This design framework provides a versatile, safe, and efficient approach for fabricating next-generation wearable sensor systems.",2,102 | Cobb Galleria Centre,Process Optimization 1,222
747,6388.0,Binder jetting of ceramic monolithic adsorbents for carbon capture applications,Academician,"Global warming, driven by greenhouse gas emissions, has led to rising temperatures, more frequent natural disasters, environmental disruptions, and economic strain. CO₂ accounting for 76% of greenhouse gases, is the primary culprit. Reducing atmospheric CO₂ through carbon capture can mitigate this crisis. Ceramic materials, particularly zeolites, offer a promising alternative to traditional amine-based absorbents, as they require less energy for regeneration and are potentially more cost-effective. While ceramic materials have versatile applications, conventional manufacturing of complex shapes is costly, largely due to tooling expenses. Additive manufacturing (AM), particularly binder jetting, can reduce these costs by eliminating tooling. Binder jetting involves spreading powder layers and spraying binder to build a part, layer by layer, until complete. This process supports complex geometries, minimizes binder usage, and holds a strong potential for large-scale production. Binder jetting enables the creation of interconnected pore structures in ceramics, allowing efficient CO₂ adsorption. In this research, zeolite monolithic adsorbents were fabricated through a binder jetting AM process. A gyroid structure was successfully printed. A compressive strength of 1.06 MPa was achieved on green parts. Following printing, the parts were debound at 470°C and subsequently sintered at 750°C, achieving a strength of 0.45 MPa. The sintered samples demonstrated excellent CO₂ adsorption capacities although the adsorption performance did not fully match that of raw zeolite powder. These findings indicate the potential of binder jetting to produce structurally robust, porous zeolite adsorbents for carbon capture applications, with opportunities for further optimization to enhance adsorption performance.",3,102 | Cobb Galleria Centre,Process Optimization 1,222
748,6042.0,Reinforcement Learning-Based Smart Toolpath Planning for Optimized Machining Performance,Academician,"Smart machining toolpath planning is crucial for reducing machining time, tool wear, and energy consumption. Conventional toolpath generation strategies are based on predefined operation templates and standard contouring and infilling algorithms that focuses solely on creating the geometry, which is undoubtably the primary priority. However, while existing algorithms are offering more sophisticated toolpaths with more manufacturing capabilities, other secondary priorities such as the cycle times and energy consumptions are normally ignored during toolpath generation. There is a great potential of creating smarter toolpaths that can achieve both the primary and secondary priorities in a manufacturing operation. This study proposes a novel toolpath planning method using reinforcement learning (RL), wherein the toolpath will be adaptively generated according to the geometry of the machined component. An RL agent is trained so it can interact with a simulated machining process environment to obtain optimal strategies for toolpaths across a wide variety of shapes and levels of complexity. The agent will develop a strategy that optimizes both linear and rotational motion to minimize the process time and/or energy while maintaining an acceptable geometrical accuracy. This work seeks to explore a unique approach for toolpath generation, resulting in a more efficient and accurate machining process, especially for 5-axis machining of intricate part geometries. As a preliminary study, this work reduces the complexity of the 5-axis environment to a 2-axis of linear motion with 1 axis of rotational motion environment and has proven the feasibility of applying RL for multi-axis machining toolpath planning.",1,102 | Cobb Galleria Centre,Process Optimization 2,223
749,6349.0,Selective Wave Soldering Parameter Optimization for PCB Assembly,Academician,"Selective wave soldering, a process in electronics manufacturing, encounters issues such as insufficient barrel fill and solder bridging, which necessitate rework and touchup, impacting productivity. This study addresses these problems by optimizing the process parameters of selective wave soldering equipment using a design of experiment approach. This research concentrates on identifying key process parameters that affect selective wave soldering with SAC305 solder on a 1.6 mm thick 10-layer board. Key response variables that would impact the yield and reliability of the product, like insufficient barrel fill and solder bridging, were considered, and the results were analyzed using the Analysis of Variance (ANOVA) approach. The methods involved precise control of flux application, optimized solder wave parameters, and advanced motion control to ensure consistent and high-quality solder joints. The research aimed to find a global solution that would accommodate Printed Circuit Boards (PCBs) with similar thicknesses, pitch, and plated through-hole (PTH) construction. The results demonstrated a low defect rate and rework requirements, leading to enhanced productivity and improved reliability of electronic assemblies.",2,102 | Cobb Galleria Centre,Process Optimization 2,223
750,9117.0,Linear Mixed Model for the Surface Roughness Prediction in Hard Turning Operation,Academician,"Surface machining using hard turning is an intricate operation due to the influence of multiple machining parameters, their non-linear interactions, and the inherent variability introduced by different experimental trials. This study proposes a Linear Mixed Model (LMM) for predicting surface roughness, effectively addressing the challenges in traditional linear models, posed by the influencing factors, non-linearity, and interactions. The LMM incorporates variability from both fixed effects, such as cutting parameters (feed rate, depth of cut, and cutting speed), and random effects arising from tool wear across experimental runs. As a result, it provides a more comprehensive understanding of how these factors interact to impact surface roughness. The model’s performance is evaluated using the Akaike Information Criterion (AIC), with results demonstrating that the LMM outperforms conventional linear models by achieving lower AIC values, indicating better fit and predictive capability. Validation technique such as cross-validation, is employed to assess the model’s reliability. The findings highlight the importance of accounting for random effects due to multiple machining trials and complex interactions in surface roughness prediction, offering a framework for more accurate and reliable modeling in hard-turning operations.",3,102 | Cobb Galleria Centre,Process Optimization 2,223
751,6791.0,Hierarchical Long-horizon Manipulation with Failure Recovery,Academician,"Developing a backtracking solution based on executed tasks when unexpected failures occur offers a promising strategy for assisting robots in completing lengthy and complex tasks. However, challenges remain in dynamically managing manipulation planning for long-horizon tasks and determining effective backtracking strategies upon failure. We introduce an interactive task planning system integrated with a hierarchical task planning agent to support long-horizon robotic manipulation. The system's key capabilities include (1) real-time failure detection based on a vision-language model that learns from failure cases as the robot becomes more familiar with the task, and (2) generating suitable failure recovery strategies based on hierarchical manipulation planning for extended tasks and human-robot interaction. The hierarchical task planning agent utilizes a tree-structured planning model to dynamically adjust the next execution plan. We validate the system through two demanding long-horizon tasks—a vehicle chassis assembly and a hot dog serving task. Experimental results show that the proposed system successfully generates backtracking strategies, enhancing task completion rates for long-horizon objectives.",4,102 | Cobb Galleria Centre,Process Optimization 2,223
752,6902.0,Generative model-based super-resolution framework for improved defect detection in LPBF process,Academician,"Recent technological advancements have positioned metal additive manufacturing, particularly laser powder bed fusion (LPBF), as a transformative technology in high-value industries. Despite its potential, challenges in process reliability and reproducibility continue to impede its widespread industrial adoption, underscoring the need for robust in-situ monitoring systems for quality assurance. Although high speed camera-based monitoring systems show promise, the inherent constraints of the LPBF environment and prohibitive costs of advanced sensors often require the use of lower-specification cameras. This limitation in image acquisition significantly impacts the data resolution and thus its applications, particularly in artificial intelligence-based defect detection. This study proposes a novel generative model-based framework comprising enhanced super-resolution and defect detection models. The proposed super-resolution model improves layer-wise images collected from the built-in camera of a commercial LPBF machine by leveraging defect-specific textural features during training. Using the improved images, a subsequent defect detection demonstrates robust performance in identifying process anomalies. Comprehensive quantitative and qualitative analyses are performed to validate the effectiveness of the proposed approach. The results demonstrate substantial improvements in both image resolution and defect detection accuracy, suggesting promising implications for advanced process monitoring and control within LPBF systems.",1,115 | Cobb Galleria Centre,Process Monitoring 2,224
753,7101.0,Towards Reliable Monitoring of Laser Powder Bed Fusion Additive Manufacturing: Robust Image Processing Method for Melt Pool Segmentation,Academician,"Laser Powder Bed Fusion (LPBF) additive manufacturing is used to fabricate complex, lightweight, and customized parts with high precision, making it ideal for mission-critical applications such as aerospace and healthcare. Monitoring the characteristics of the melt pool, created during the laser-melting of metallic powders, is crucial for ensuring the quality of printed parts. In doing so, melt pool images must be accurately segmented first to reliably extract and monitor the melt pool’s morphological features, which are essential for downstream analysis to detect process anomalies and identify potential defects such as lack of fusion and keyhole porosities. However, due to the dynamic nature of LPBF, melt pool images are noisy and stochastic in nature challenging conventional image segmentation methods, such as Otsu, thresholding, k -means clustering, and active contour, which lack robustness under these conditions. In response, we developed a robust multi-step image processing framework that strategically integrates edge filtering, morphological operations, and adaptive smoothing to effectively segment the melt pool region. This methodology is specifically designed to address the unique challenges posed by noise and variability in LPBF melt pool images, offering a more reliable solution compared to conventional segmentation techniques. We evaluated our method using three datasets, including both in-house and public sources, and compared its performance to conventional methods. Our method consistently achieved high segmentation accuracy (~90%), when compared to ground-truth segmentation done by expert annotators, outperforming traditional methods. This robust segmentation method will enable reliable monitoring of LPBF processes, facilitating improved anomaly detection and process optimization.",2,115 | Cobb Galleria Centre,Process Monitoring 2,224
754,8830.0,Real-Time Predictive Maintenance with Edge-Orchestrated Multi-Agent Pipelines,Academician,"Emerging technologies such as artificial intelligence, cloud-based infrastructures, and edge computing offer highly scalable solutions in modern manufacturing applications. This paper presents an innovative Machine Learning Function Orchestrator that seamlessly integrates with edge computing and multi-agent systems. Machine Learning Function Orchestrator features two key components: MAS pipeline manager and service management system. The MAS pipeline manager is responsible for the coordination and deployment of multi-agent systems. The Service Management component gathers data from MAS agents and deploys performance supervisor service for each MAS pipeline. These components work together to dynamically deploy, configure, and manage Multi-Agent System (MAS) pipelines to enable efficient coordination and real-time control of distributed multi-agents. Machine Learning Function Orchestrator integrated with Open Horizon, an open-source decentralized edge computing framework is used to facilitate the deployment and reconfiguration of Multi-Agent System pipelines. The framework is demonstrated in a predictive maintenance use case using visual inspection with multiagent-based control. The edge agents keep track of equipment status, identify anomalies, and forecast likely failures, allowing agents to perform autonomously on intervention planning and optimization with minimal impact on the production. The proposed framework provides a robust foundation for flexible, high-performance manufacturing environments, enabling smart factories to achieve superior adaptability, resilience, and operational efficiency.",3,115 | Cobb Galleria Centre,Process Monitoring 2,224
755,7059.0,Predicting Melt-pool Morphology in powder-based Directed Energy Deposition  using Deep Learning-based Generative Adversarial Networks,Academician,"In powder-based Directed Energy Deposition (DED) additive manufacturing, melt pool stability is impactful for achieving quality depositions. Monitoring and controlling the melt pool in real-time are challenging due to its dynamic response to varying process parameters and the prevalence of abnormal patterns. A robust deep learning model could enable effective classification and identification of discrepancies in melt pool morphology. However, the limited availability of large, high-quality datasets for visual inspection poses substantial obstacles, making data acquisition time-intensive, costly, and complex. To resolve this issue, the study proposes Generative Adversarial Networks (GANs) to analyze high-speed DED process images, providing critical insights into melt pool behavior and generating synthetic images to augment existing datasets. By leveraging GANs for realistic data augmentation, this approach improves the dataset’s balance and supports subsequent classification models aimed at accurate melt pool morphology prediction. Enhanced by high-fidelity synthetic data, these models can forecast melt pool characteristics before printing, facilitating preemptive adjustments in process parameters for improved quality control. This research demonstrates the potential of GAN-based augmentation to enhance data-driven predictive modeling in DED, offering a pathway toward more adaptive and precise additive manufacturing systems.",4,115 | Cobb Galleria Centre,Process Monitoring 2,224
756,5278.0,Traffic Scheduling of Networked Multiple Mobile Robot Systems in Constricted Environments,,"We address some new traffic scheduling problems for multiple mobile robot systems (MMRS), where a fleet of robots must execute a set of inspection tasks in a constricted operational environment like an underground utility or pipeline network. During the execution of these tasks, the robots must maintain a multi-hop wireless communication network connecting them with each other and with a command-&-control center that supervises the entire operation – this class of MMRS is characterized as networked MMRS in the robotics community. Employing networked MMRS in constricted environments introduces new resource allocation structures and traffic dynamics that transcend the state of the art of the corresponding theory and challenge our current understandings and insights for these dynamics and their effective management. In a series of our previous works, we have provided a systematic introduction of the considered problem, a mixed integer programming (MIP) formulation for it, a formal analysis of its worst-case computational complexity, and additional structural results for its optimal solutions that also enable a partial relaxation of the original MIP formulation preserving optimal performance. In this work, we leverage these structural results to develop a powerful heuristic algorithm capable of efficiently solving larger problem instances that are not amenable to the previous methods. Numerical experiments demonstrate the effectiveness and computational efficiency of the heuristic algorithm.",1,116 | Cobb Galleria Centre,Manufacturing Systems Engineering 3,225
757,6859.0,Multi-Mode Assembly Line Balancing with Multi-Skilled and Traveling Workers,Academician,"The assembly of complex products frequently necessitates workers with different skill profiles. Those workers could be human or robot workers, and may be suited to conduct a single or multiple types of tasks, grouped by skill sets. However, due to high labor cost and low availability, business owners face challenges in selecting and allocating workload to workers. We propose a solution that balances assembly lines while allowing workers to travel among stations to address aforementioned issues. We establish a novel mixed integer programming (MIP) optimization model with the objective of minimizing worker and station costs. In addition, we employ a constructive heuristic and a neighborhood search method to accelerate the solving process for large-scale problems. Lastly, through experiments inspired by a real-world case study, we distill some insights regarding the application of traveling workers in such assembly environments.",2,116 | Cobb Galleria Centre,Manufacturing Systems Engineering 3,225
758,7041.0,"""Increasing the Numerator"", Upskilling the Manufacturing Workforce",Practitioner,"It is estimated that 2.1 million skilled manufacturing jobs in the United States wiil be difficult to fill by 2030 due in large part to a decrease in birth rates starting 15 to 20 years ago. Industry is growing and the workforce cannot keep up. The northeast and midwest U.S. has an abundace of workforce development and technical training centers, but more are needed in growing areas of the country. An innovative initiative led by Mississippi State University in collaboration with our commuity college partners is addressing this need through the Advances in Manufacturing Upskilling Program (AiM UP). AiM UP’s mission is to develop a workforce that is happy, healthy, and highly effective. This mission is achievable through our vision to turn Mississippi into an innovator and early adopter of the Industry 4.0 concept, which will attract companies to Mississippi by providing them with access to skilled workers and opportunities for their employees to continue to grow industry skills. This effort is changing the narrative in Mississippi from “the best kept secret” to “the early obvious choice” for companies looking for a new home and location, making Mississippi a manufacturing technology leader in the southeast and creating a stronger economy. This presentation provides a roadmap for other states to address their current and future manufacturing workforce needs. The process is straightforward, robust, and highly attainable. While targeted towards practitioners, AiM UP is led by acadmics and academics in the field of manufacturing will find value from the presentation as well.",3,116 | Cobb Galleria Centre,Manufacturing Systems Engineering 3,225
759,6034.0,Advancements in Cold Spray Additive Manufacturing: A Review of Materials and Processes,Academician,"Cold Spray Additive Manufacturing (CSAM) is a cutting-edge high speed Additive Manufacturing process enabling the production of high-strength components without relying on traditional high-temperature methods. It accelerates metal particles to supersonic speed and deposit materials to a substrate layer by layer to form 3D object. The key advantage is its high material deposition rate which is more than 100 times faster than other metal 3D printing processes. CSAM produces oxide-free deposits and preserves the feedstock's original characteristics. This review paper explores strategies for improving material quality, focusing on nozzle design, particle size distribution, and fine-tuning of process parameters such as gas pressure, temperature, and spray distance. These factors are key to achieving efficient deposition and optimal bonding, which enhance the mechanical properties of the final products. The ability to produce high-performance, durable components positions CSAM as a promising additive manufacturing technology.",1,115 | Cobb Galleria Centre,Emerging Technologies in Advanced Manufacturing 1,226
760,6291.0,The Impact of Additive Manufacturing on Supply Chain Resilience in Small and Medium-Sized Enterprises: A Literature Survey,Academician,"The contribution of Industry 4.0 to the resilience of supply chains is undeniable. One of the Industry 4.0 technologies that has gained popularity in different industries, ranging from aerospace to online shops, is Additive Manufacturing (AM). The potential of AM to contribute to the resilience of the supply chain in different areas, such as the manufacturing of spare parts for the maintenance, repair, and overhaul (MRO) industry, is immense. In this paper, we will analyze the literature and provide case studies on the impact of AM on resilient and flexible supply chains applied to small and medium-sized enterprises (SMEs). Recommendations will be made on how AM can transform the competitiveness of SMEs while bidding on large contracts. In this regard, we will discuss how SMEs can combat marketing and advertising challenges, cyber security, provenance, and teaming.",2,115 | Cobb Galleria Centre,Emerging Technologies in Advanced Manufacturing 1,226
761,8686.0,Integrating Sustainable Manufacturing with Industry 4.0: Strategies for Enhancing Efficiency and Innovation,Academician,"The integration of sustainable manufacturing within the framework of Industry 4.0 combines sustainable practices with advanced technologies to address environmental challenges such as waste, emissions, and resource depletion. This research explores how real-time monitoring, data analytics, and automation can optimize operational efficiency, reduce costs, and enhance sustainability performance. It identifies methods and strategies for incorporating sustainability into Industry 4.0, highlighting the potential for manufacturers to improve both environmental and economic outcomes. The findings highlight the potential for manufacturers to meet sustainability goals while remaining competitive in a changing market.",3,115 | Cobb Galleria Centre,Emerging Technologies in Advanced Manufacturing 1,226
762,5556.0,Measuring the Impact of Innovation Programs on STEM Students’ Mindsets: Development of the Transformative Learning Scale,Academician,"Innovation competitions and programs (ICPs) are becoming pivotal in STEM education by immersing students in experiential learning that fosters an innovation mindset. However, measuring the transformative impact of ICPs on students remains a challenge due to the lack of validated frameworks. This study introduces the Transformative Learning Scale for the Innovation Mindset (TLSIM), designed to assess shifts in self-awareness, open-mindedness, and innovation capabilities among STEM students. Using Transformative Learning Theory (TLT) and Kern Entrepreneurial Engineering Network's (KEEN) 3Cs framework (Curiosity, Connections, Creating Value), TLSIM was developed and validated through expert reviews, focus groups, and psychometric analysis with data from 291 STEM students, 70.2% of whom were engineering majors. Confirmatory Factor Analysis revealed strong psychometric properties, demonstrating TLSIM’s reliability and validity in capturing transformative learning in ICP contexts. The scale emphasizes the multidimensional nature of the innovation mindset and focuses on both the outcomes and processes of developing an innovation mindset. Thereby, the TLSIM provides a new way for educators and program designers to assess and enhance the effectiveness of ICPs in fostering innovation mindsets in STEM education. The paper also presents preliminary findings about the connections between ICP processes and innovation mindset. The TLSIM tool has the potential to significantly improve the assessment and development of ICPs, which could result in more impactful innovations in STEM education. Future research will focus on refining the instrument and exploring its cross-disciplinary applications.",1,Ansley | Renaissance Waverly Hotel,Experiential Education,227
763,6655.0,Industrial Training and Assessment Centers (ITACs) as Hubs for Project-Based Learning in Smart Manufacturing Practices,Academician,"For over 45 years, Industrial Training and Assessment Centers (ITACs) have offered engineering students valuable practical and experimental learning experiences. Recently, these centers have expanded to include smart manufacturing concepts, moving beyond traditional mechanical and industrial engineering topics to emphasize systems engineering and automation. At Kennesaw State University, ITAC students actively engage with small and medium-sized enterprises (SMEs) to identify and explore smart manufacturing solutions that provide cost-effective, high-return-on-investment (ROI) opportunities. Given the limited budgets typical of SMEs, the recommendations made by ITAC students focus on initiatives that balance practicality and impact. This paper discusses key strategies for enhancing SME operations, including the development of predictive maintenance systems, the use of automated guided vehicles (AGVs) for material movement, and installation of automated packaging systems. These recommendations are cataloged within the ITAC’s Assessment Recommendation Codes (ARC) list, under the sections for Energy Management and Direct Productivity Enhancements and were curated based on direct field insights by ITAC program’s field managers. Additionally, a high-level systems model of these smart manufacturing solutions was developed using Model-Based Systems Engineering (MBSE) software. This model reflects students' findings and experiences from industrial assessments, illustrating the broader methodology for implementing smart manufacturing practices within SMEs. The paper concludes with a discussion of future project-based learning opportunities, aimed at enabling future students to deepen their understanding of smart manufacturing concepts and further the practical applications of systems and automation engineering in real-world SME environments.",2,Ansley | Renaissance Waverly Hotel,Experiential Education,227
764,6938.0,Experioental Learning in the Global Arena: The future of Learning Together,Academician,"Experiential Learning (EL) is an emerging hands-on approach where learners are exposed to learning experiences and then reflect on the insights and knowledge gained from the exercise. With EL, learners perform activities, then reflects on the observations during the physical performance and the outcomes, form theories and principles from the experience, and further experiment with insights gained. In group settings, participants may experience enhanced enrichment from synergistic ideology and thinking from differing views and perspectives. Global learning creates pathways for learners to understand global issues from diverse cultural, economic, political, environmental, and geographical perspectives. It fosters a global worldview and challenge learners to critically consider global issues and instill cultural and regional awareness in an interdisciplinary fashion. When EL is conducted in the global arena, geography, time zone, culture, social, economic, politics, norms, and others barrier to learning in a global sense becomes opportunities and launch points for further exploration and experimentation. Learners from around the world can share and experience “real time” and “real world” events offering learners to contemplate intercultural and interdisciplinary problem-solving methods that can change the world. In essence, EL in the global arena can create value in unimaginable ways. This paper focuses on a model for creating, implementing, and foster a Global Centric EL platform for engineers. Learners, faculty, administrators, and planners may benefit from this model. Further, it is envisioned that this and other similar research in this field will continue to transform the way people learn together around the world",3,Ansley | Renaissance Waverly Hotel,Experiential Education,227
765,8956.0,Building an Innovation Culture: Lessons from Developing and Scaling a Product Innovation Program in Engineering Education,Academician,"Engineering graduates increasingly need innovation and product development skills to succeed in industry, yet traditional engineering curricula often emphasize technical knowledge over innovation mindset and practical development experience. This presentation examines the development, implementation, and scaling of a Product Innovation (PI) specialization within Auburn University's Master of Engineering Management, which has grown into a top ranking program in just five years. We present a comprehensive analysis of the program's evolution, including: (1) the integration of academic frameworks with industry-driven content through guest speakers and real-world projects, (2) quantitative and qualitative assessment of student outcomes across both distance and on-campus delivery modes, and (3) research on key success factors for building sustainable innovation ecosystems in engineering education. The presentation will showcase specific examples of student projects and outcomes, including several that have progressed to commercial development. Our findings highlight critical elements for successful innovation education: cross-disciplinary collaboration, industry partnership integration, flexible delivery methods, and strong institutional support. We also examine how the program's success has catalyzed broader innovation initiatives across the college, including an undergraduate makers program, international collaboration opportunities, and new research directions in engineering education. These insights provide actionable frameworks for other institutions seeking to enhance their innovation and product development education capabilities. Particular emphasis will be placed on assessment methods and metrics that demonstrate both educational effectiveness and program sustainability. The presentation will conclude with recommendations for scaling similar programs at other institutions and future directions for research in engineering innovation education.",4,Ansley | Renaissance Waverly Hotel,Experiential Education,227
766,5787.0,Empowering Problem-Solving Confidence and Real-World Relevance: The Impact of a Scalable Summer Camp for Youth in Underserved Communities,Academician,"This study explores shifts in attitudes toward computational data science among underserved high school students participating in the Computational and Data Science for Engineering Summer Camp. Targeted at students with limited or no prior data science or programming experience, the camp introduces key concepts in data analysis, programming, and computational thinking, to equip students with skills for future engineering or related field studies. The camp is longitudinally designed, spanning one week each summer for three consecutive years, and is scalable due to its well-crafted instructional design. To assess the impact of the camp on students' confidence, problem-solving strategies, interest, and understanding of data science’s real-world relevance, pre- and post-surveys were administered. Analysis of survey responses reveals statistically significant improvements across students' problem-solving approaches, interest in data science, and recognition of its real-world relevance. These insights from this analysis are valuable for developing educational practices that foster positive attitudes toward data science and computing among underserved students. Ultimately, this research offers guidance for creating more inclusive and effective educational experiences in these fields. Lessons learned from this study, including strategies for enhancing student engagement and overcoming common challenges, will be described to inform future educational interventions and program designs.",1,Ansley | Renaissance Waverly Hotel,K12 and Engineering Education,228
767,6181.0,Engaging Young Minds Toward Industrial Engineering,Academician,"We present a dynamic outreach program structure designed to introduce high school students in advanced mathematics courses to Industrial Engineering (IE) and spark early interest in engineering. Designed collaboratively by Northwestern University faculty and undergraduate students, this program invites students from a local stem-focused high school to explore the versatility, mathematical rigor, and practical applications of IE. Our program includes engaging interactions with current IE students, accessible research presentations by faculty, and classroom observations that connect academic concepts to real-world engineering. Participants are introduced to IE’s key principles—flexibility, quantitative analysis, and applied problem-solving—while engaging with inspiring career stories from alumni. We emphasize the practical value and interdisciplinary nature of IE, underscoring its relevance across a wide range of industries. We present results of an assessment in this program and conclude with a discussion of effective outreach strategies for engaging pre-college students.",2,Ansley | Renaissance Waverly Hotel,K12 and Engineering Education,228
768,9053.0,Systems Literacy and Precision: A Category Theory Approach,Academician,"The complex problems of today's world require a transdisciplinary approach, and systems thinking offers essential skills for everyone to address these challenges. Fostering systems literacy—understanding a common systems language—is vital for creating a systems-literate society. This involves grasping four key concepts: distinctions, systems, relationships, and perspectives, structured within three learning levels: sensibility (awareness), literacy (knowledge), and capability (understanding). Recent research has explored how to define and measure the systems thinking learning process in non-experts. It conducted an experiment with 97 middle and high school students from the SMILE Program at Oregon State University. The study revealed a statistically significant increase in the understanding of elements, interactions, and roles/purposes, indicating that teaching these concepts enhances systems thinking skills. In this proposed work, we expand on these outcomes by formalizing how students identified elements, interactions, and roles/purposes by incorporating category theory. Category theory will provide a general framework to analyze any kind of system while increasing precision in their analysis. Our belief is that our ability to engage in transdisciplinarity will be enhanced by fostering systems literacy coupled with a precise language in the form of category theory.",3,Ansley | Renaissance Waverly Hotel,K12 and Engineering Education,228
